region,state,YearMonth,category,Total_Sales,Total_Profit,Avg_Profit,Avg_Discount,Profit_Margin,Orders
Central,Texas,2020-08,Office Supplies,1402.6399999999999,-321.52,-17.862222222222222,0.3666666666666667,-0.39499141412522926,10
Central,Texas,2020-08,Technology,2226.32,63.18,21.06,0.20000000000000004,0.08751199550304994,3
Central,Texas,2020-09,Furniture,4492.83,-761.64,-108.80571428571429,0.3914285714285714,-0.3147837716950702,7
Central,Texas,2020-09,Office Supplies,832.8299999999999,-422.77,-22.251052631578947,0.3578947368421053,-0.40908142285058924,14
Central,Texas,2020-09,Technology,1326.64,147.45,29.49,0.2,0.1550224641819114,5
Central,Texas,2020-10,Furniture,300.4,-233.12,-46.624,0.5399999999999999,-0.6364262562235752,5
Central,Texas,2020-10,Office Supplies,302.55,50.61,4.600909090909091,0.30909090909090914,-0.055654027199477256,8
Central,Texas,2020-10,Technology,377.57,35.59,11.863333333333335,0.20000000000000004,0.10000486082097489,3
Central,Texas,2020-11,Furniture,2524.68,-592.3,-65.8111111111111,0.46888888888888886,-0.4040727232972598,6
Central,Texas,2020-11,Office Supplies,966.7099999999999,57.47,2.210384615384615,0.36153846153846153,-0.2716875424632663,12
Central,Texas,2020-11,Technology,1997.7199999999998,241.07,21.915454545454544,0.2,0.14887484809598495,10
Central,Texas,2020-12,Furniture,1308.79,-305.65999999999997,-61.13199999999999,0.42400000000000004,-0.27267208933256565,4
Central,Texas,2020-12,Office Supplies,199.36,16.39,1.8211111111111111,0.3333333333333333,-0.2292314244593248,7
Central,Texas,2020-12,Technology,2136.48,207.76999999999998,41.553999999999995,0.2,0.08000201359146246,3
Central,Texas,2021-01,Furniture,1365.59,-383.65999999999997,-127.88666666666666,0.39999999999999997,-0.5321459331345034,2
Central,Texas,2021-01,Office Supplies,1734.25,-1355.26,-104.25076923076924,0.5230769230769231,-0.9431913681926383,6
Central,Texas,2021-01,Technology,110.57,27.700000000000003,13.850000000000001,0.2,0.25630953036631005,1
Central,Texas,2021-02,Furniture,93.05,-19.720000000000002,-9.860000000000001,0.45999999999999996,-0.43353866559698684,2
Central,Texas,2021-02,Office Supplies,692.32,-823.22,-164.644,0.56,-1.1001439634495624,3
Central,Texas,2021-02,Technology,614.22,-74.66,-24.886666666666667,0.20000000000000004,-0.045802246755268304,3
Central,Texas,2021-03,Furniture,3159.9,-433.54,-61.934285714285714,0.39142857142857146,-0.28144822596811536,5
Central,Texas,2021-03,Office Supplies,1170.85,-511.30999999999995,-22.23086956521739,0.3826086956521739,-0.50091435287414,15
Central,Texas,2021-03,Technology,3619.6499999999996,677.39,112.89833333333333,0.20000000000000004,0.12917234756077206,5
Central,Texas,2021-04,Furniture,222.26000000000002,-43.55,-21.775,0.45999999999999996,-0.45739627907549735,2
Central,Texas,2021-04,Office Supplies,260.7,-296.96,-26.996363636363636,0.5272727272727273,-0.8764125073789621,8
Central,Texas,2021-04,Technology,143.72,28.740000000000002,14.370000000000001,0.2,0.19376166676230688,2
Central,Texas,2021-05,Furniture,1800.98,-197.4,-39.480000000000004,0.42800000000000005,-0.3819872453115876,5
Central,Texas,2021-05,Office Supplies,1475.55,-160.41,-7.291363636363636,0.36363636363636365,-0.39664067167654954,10
Central,Texas,2021-05,Technology,158.35,14.379999999999999,4.793333333333333,0.20000000000000004,0.08755377091913343,3
Central,Texas,2021-06,Furniture,1205.13,-238.38,-59.595,0.38,-0.2810979213810403,3
Central,Texas,2021-06,Office Supplies,1269.71,43.43,2.8953333333333333,0.44000000000000006,-0.7692141418964173,11
Central,Texas,2021-06,Technology,851.96,81.54,40.77,0.2,0.09375435719513915,2
Central,Texas,2021-07,Furniture,754.55,-374.21999999999997,-124.74,0.39999999999999997,-0.4119160175590199,3
Central,Texas,2021-07,Office Supplies,510.35,133.07999999999998,16.634999999999998,0.42500000000000004,-0.3952990620260813,4
Central,Texas,2021-07,Technology,889.89,128.35,42.78333333333333,0.26666666666666666,0.1944497988007836,3
Central,Texas,2021-08,Furniture,91.37,-24.369999999999997,-12.184999999999999,0.44999999999999996,-0.6769717363142589,1
Central,Texas,2021-08,Office Supplies,762.39,-110.64999999999999,-7.376666666666666,0.4,-0.533348392600334,9
Central,Texas,2021-08,Technology,1713.01,-264.0,-88.0,0.26666666666666666,-0.06944672729882344,3
Central,Texas,2021-09,Furniture,1173.63,-300.15999999999997,-60.032,0.42000000000000004,-0.41643776984050646,4
Central,Texas,2021-09,Office Supplies,552.89,4.420000000000002,0.17680000000000007,0.32,-0.1722533875627262,16
Central,Texas,2021-09,Technology,2213.44,267.19,53.438,0.24000000000000005,0.17418183945171112,5
Central,Texas,2021-10,Furniture,1367.06,-282.36,-56.472,0.364,-0.2723115377656104,4
Central,Texas,2021-10,Office Supplies,629.15,-136.10000000000002,-6.8050000000000015,0.38,-0.4690032929061222,15
Central,Texas,2021-10,Technology,2147.42,203.57,25.44625,0.2,0.03749267916093993,6
Central,Texas,2021-11,Furniture,3374.35,-756.36,-63.03,0.4033333333333333,-0.38314101639397324,12
Central,Texas,2021-11,Office Supplies,3138.35,-2553.0900000000006,-75.0908823529412,0.4117647058823529,-0.5060277905022865,20
Central,Texas,2021-11,Technology,1455.75,82.29,9.143333333333334,0.2,0.033339872465060344,8
Central,Texas,2021-12,Furniture,1402.95,-151.03,-25.171666666666667,0.4533333333333333,-0.3964712660008593,6
Central,Texas,2021-12,Office Supplies,1076.57,-1064.8700000000001,-46.29869565217392,0.43478260869565216,-0.6478063472298933,14
Central,Texas,2021-12,Technology,219.8,24.73,24.73,0.2,0.11251137397634213,1
Central,Wisconsin,2018-02,Technology,468.9,206.32,206.32,0.0,0.4400085306035402,1
Central,Wisconsin,2018-05,Furniture,34.79,10.78,10.78,0.0,0.30985915492957744,1
Central,Wisconsin,2018-05,Office Supplies,113.24000000000001,56.190000000000005,28.095000000000002,0.0,0.4900278293135436,2
Central,Wisconsin,2018-11,Furniture,392.94,43.22,43.22,0.0,0.10999134727948287,1
Central,Wisconsin,2018-11,Office Supplies,983.36,103.74999999999999,20.749999999999996,0.0,0.25994274842587073,2
Central,Wisconsin,2018-12,Furniture,2807.84,673.88,673.88,0.0,0.23999943016696107,1
Central,Wisconsin,2018-12,Office Supplies,46.64,12.59,12.59,0.0,0.26993996569468265,1
Central,Wisconsin,2019-02,Technology,974.9000000000001,287.37,95.79,0.0,0.31667424707952696,1
Central,Wisconsin,2019-03,Furniture,1746.95,368.94,122.98,0.0,0.2100012730804813,1
Central,Wisconsin,2019-03,Office Supplies,66.82000000000001,29.369999999999997,14.684999999999999,0.0,0.3898356244540045,2
Central,Wisconsin,2019-03,Technology,769.95,223.29,223.29,0.0,0.29000584453535944,1
Central,Wisconsin,2019-04,Office Supplies,330.15,92.44,46.22,0.0,0.27999632892804704,1
Central,Wisconsin,2019-07,Technology,1099.96,285.99,285.99,0.0,0.2600003636495873,1
Central,Wisconsin,2019-08,Furniture,687.4,48.12,48.12,0.0,0.07000290951411114,1
Central,Wisconsin,2019-11,Furniture,1053.24,223.59,74.53,0.0,0.250004190334766,1
Central,Wisconsin,2019-11,Office Supplies,179.82,84.52,84.52,0.0,0.47002558113669224,1
Central,Wisconsin,2019-11,Technology,999.96,229.99,229.99,0.0,0.22999919996799872,1
Central,Wisconsin,2019-12,Office Supplies,212.76,96.91,48.455,0.0,0.3798577685124499,2
Central,Wisconsin,2019-12,Technology,239.9,71.97,71.97,0.0,0.3,1
Central,Wisconsin,2020-01,Furniture,1565.88,407.13,407.13,0.0,0.26000076634224845,1
Central,Wisconsin,2020-01,Office Supplies,106.05,49.84,49.84,0.0,0.46996699669967,1
Central,Wisconsin,2020-02,Office Supplies,547.14,165.7,82.85,0.0,0.39000040789688367,2
Central,Wisconsin,2020-03,Furniture,16.74,4.35,4.35,0.0,0.25985663082437277,1
Central,Wisconsin,2020-04,Furniture,1454.9,378.27,378.27,0.0,0.2599972506701491,1
Central,Wisconsin,2020-04,Technology,12.99,0.26,0.26,0.0,0.020015396458814474,1
Central,Wisconsin,2020-05,Furniture,74.34,32.64,16.32,0.0,0.4349109131403118,2
Central,Wisconsin,2020-05,Office Supplies,1109.22,452.51000000000005,75.41833333333334,0.0,0.34512318190210606,1
Central,Wisconsin,2020-05,Technology,125.99,35.28,35.28,0.0,0.28002222398603066,1
Central,Wisconsin,2020-07,Furniture,498.76,124.46,62.23,0.0,0.2650050527198688,1
Central,Wisconsin,2020-07,Office Supplies,20.62,9.69,9.69,0.0,0.4699321047526673,1
Central,Wisconsin,2020-07,Technology,421.8,131.77,65.885,0.0,0.3350033388027713,1
Central,Wisconsin,2020-08,Furniture,241.96,24.2,24.2,0.0,0.10001653165812531,1
Central,Wisconsin,2020-08,Office Supplies,86.28,37.62,9.405,0.0,0.42483055045628754,2
Central,Wisconsin,2020-08,Technology,49.949999999999996,15.76,7.88,0.0,0.3797401785206663,2
Central,Wisconsin,2020-09,Furniture,289.56,75.23,25.076666666666668,0.0,0.299929676511955,2
Central,Wisconsin,2020-09,Office Supplies,67.61,19.73,4.9325,0.0,0.35691636693686646,3
Central,Wisconsin,2020-09,Technology,499.95,174.98,174.98,0.0,0.34999499949995,1
Central,Wisconsin,2020-10,Technology,1649.75,544.42,544.42,0.0,0.3300015153811183,1
Central,Wisconsin,2020-12,Furniture,3792.16,855.18,213.795,0.0,0.1800008526031929,3
Central,Wisconsin,2020-12,Office Supplies,171.55,80.63,80.63,0.0,0.47000874380647034,1
Central,Wisconsin,2020-12,Technology,534.42,109.8,54.9,0.0,0.15500204996129932,1
Central,Wisconsin,2021-01,Office Supplies,3.6,1.73,1.73,0.0,0.4805555555555555,1
Central,Wisconsin,2021-03,Furniture,1986.52,482.59000000000003,160.86333333333334,0.0,0.18334287479427616,1
Central,Wisconsin,2021-03,Office Supplies,25.06,11.78,11.78,0.0,0.47007182761372707,1
Central,Wisconsin,2021-07,Office Supplies,173.4,62.97,31.485,0.0,0.41501783071628684,1
Central,Wisconsin,2021-07,Technology,399.95,143.98,143.98,0.0,0.35999499937492185,1
Central,Wisconsin,2021-08,Office Supplies,113.41,32.449999999999996,16.224999999999998,0.0,0.2800079687815973,1
Central,Wisconsin,2021-09,Office Supplies,275.6,133.47,44.49,0.0,0.46995099508472804,2
Central,Wisconsin,2021-09,Technology,198.60999999999999,36.93,12.31,0.0,0.176744505748891,2
Central,Wisconsin,2021-10,Office Supplies,60.72,29.92,14.96,0.0,0.4899543378995434,1
Central,Wisconsin,2021-11,Furniture,52.76,21.990000000000002,10.995000000000001,0.0,0.4404441877252089,2
Central,Wisconsin,2021-11,Office Supplies,155.89999999999998,47.59,11.8975,0.0,0.37248942929829476,2
Central,Wisconsin,2021-11,Technology,143.73,56.05,56.05,0.0,0.3899672997982328,1
Central,Wisconsin,2021-12,Furniture,559.87,64.38,32.19,0.0,0.16000445974422242,2
Central,Wisconsin,2021-12,Office Supplies,1210.89,354.35,88.5875,0.0,0.36505087762590627,2
Central,Wisconsin,2021-12,Technology,207.45000000000002,42.92,21.46,0.0,0.27507213609291564,2
East,Connecticut,2018-05,Furniture,27.46,9.89,9.89,0.0,0.36016023306627826,1
East,Connecticut,2018-06,Office Supplies,21.4,6.21,6.21,0.0,0.2901869158878505,1
East,Connecticut,2018-07,Furniture,70.56,-4.03,-4.03,0.3,-0.05711451247165533,1
East,Connecticut,2018-07,Office Supplies,24.689999999999998,11.43,5.715,0.0,0.470042537786225,1
East,Connecticut,2018-07,Technology,359.98,93.59,93.59,0.0,0.25998666592588476,1
East,Connecticut,2018-08,Furniture,1133.35,294.67,294.67,0.0,0.2599991176600345,1
East,Connecticut,2018-08,Office Supplies,268.21,75.95,15.190000000000001,0.0,0.3541338112214588,3
East,Connecticut,2018-11,Office Supplies,55.44,24.4,12.2,0.0,0.3851433413359695,2
East,Connecticut,2018-11,Technology,832.93,233.22,233.22,0.0,0.27999951976756754,1
East,Connecticut,2019-04,Office Supplies,370.14,144.35,144.35,0.0,0.3899875722699519,1
East,Connecticut,2019-05,Furniture,22.2,9.1,9.1,0.0,0.4099099099099099,1
East,Connecticut,2019-05,Office Supplies,93.78999999999999,24.150000000000002,12.075000000000001,0.0,0.21509736289633574,1
East,Connecticut,2019-08,Office Supplies,470.36,122.29,122.29,0.0,0.25999234628794965,1
East,Connecticut,2019-09,Office Supplies,200.76,88.92999999999999,22.232499999999998,0.0,0.4273307519406108,2
East,Connecticut,2019-09,Technology,100.49,25.12,25.12,0.0,0.2499751219026769,1
East,Connecticut,2019-10,Office Supplies,26.9,13.18,13.18,0.0,0.4899628252788104,1
East,Connecticut,2020-01,Furniture,181.8,-15.58,-15.58,0.3,-0.08569856985698569,1
East,Connecticut,2020-03,Office Supplies,11.34,5.56,5.56,0.0,0.49029982363315694,1
East,Connecticut,2020-03,Technology,199.75,87.89,87.89,0.0,0.44,1
East,Connecticut,2020-04,Office Supplies,67.32000000000001,29.369999999999997,14.684999999999999,0.0,0.3849949755957508,1
East,Connecticut,2020-05,Furniture,173.24,17.32,17.32,0.0,0.09997691064419302,1
East,Connecticut,2020-05,Office Supplies,632.3499999999999,25.77,8.59,0.0,0.25330499396821154,2
East,Connecticut,2020-06,Office Supplies,17.8,6.59,3.295,0.0,0.3797416962863096,1
East,Connecticut,2020-06,Technology,566.97,153.08,153.08,0.0,0.269996648852673,1
East,Connecticut,2020-09,Office Supplies,48.16,22.15,22.15,0.0,0.4599252491694352,1
East,Connecticut,2020-10,Furniture,1043.92,271.42,271.42,0.0,0.26000076634224845,1
East,Connecticut,2020-10,Office Supplies,135.35,39.93,13.31,0.0,0.25012299443607716,1
East,Connecticut,2020-11,Office Supplies,20.52,9.85,4.925,0.0,0.4801186732679892,2
East,Connecticut,2020-11,Technology,59.97,14.99,14.99,0.0,0.24995831248957814,1
East,Connecticut,2020-12,Furniture,751.92,150.38,150.38,0.0,0.19999468028513673,1
East,Connecticut,2020-12,Office Supplies,88.08,40.52,40.52,0.0,0.4600363306085377,1
East,Connecticut,2021-01,Office Supplies,3.52,1.02,1.02,0.0,0.2897727272727273,1
East,Connecticut,2021-02,Office Supplies,597.13,89.35,29.78333333333333,0.0,0.35651461540317686,2
East,Connecticut,2021-02,Technology,14.99,7.35,7.35,0.0,0.49032688458972645,1
East,Connecticut,2021-03,Office Supplies,585.12,176.74,44.185,0.0,0.41753531814604145,2
East,Connecticut,2021-03,Technology,238.0,38.08,38.08,0.0,0.16,1
East,Connecticut,2021-04,Office Supplies,303.03,77.25,25.75,0.0,0.3331613854469456,3
East,Connecticut,2021-04,Technology,99.99,42.0,42.0,0.0,0.42004200420042004,1
East,Connecticut,2021-06,Furniture,663.98,193.81,96.905,0.0,0.3149142815432408,1
East,Connecticut,2021-06,Office Supplies,41.05,13.06,6.53,0.0,0.3751835203448107,2
East,Connecticut,2021-07,Office Supplies,589.48,187.37,62.45666666666667,0.0,0.30666955063782325,1
East,Connecticut,2021-07,Technology,257.98,74.81,74.81,0.0,0.2899837196681913,1
East,Connecticut,2021-09,Office Supplies,276.26,124.61,31.1525,0.0,0.3773774453856552,2
East,Connecticut,2021-09,Technology,59.98,10.8,10.8,0.0,0.1800600200066689,1
East,Connecticut,2021-10,Office Supplies,13.05,6.0,6.0,0.0,0.45977011494252873,1
East,Connecticut,2021-12,Furniture,1106.56,299.3,99.76666666666667,0.0,0.2833869172641196,3
East,Connecticut,2021-12,Office Supplies,457.09000000000003,138.2,46.06666666666666,0.0,0.4131845466796271,2
East,Delaware,2018-01,Furniture,9.94,3.08,3.08,0.0,0.3098591549295775,1
East,Delaware,2018-04,Technology,19.98,5.19,5.19,0.0,0.2597597597597598,1
East,Delaware,2018-06,Technology,65.97,31.01,31.01,0.0,0.47006214946187663,1
East,Delaware,2018-07,Office Supplies,39.48,11.05,11.05,0.0,0.27988855116514694,1
East,Delaware,2018-08,Furniture,10.68,4.06,4.06,0.0,0.3801498127340824,1
East,Delaware,2018-08,Office Supplies,29.36,12.559999999999999,4.1866666666666665,0.0,0.4130950731158121,2
East,Delaware,2018-08,Technology,149.97,52.49,52.49,0.0,0.3500033340001334,1
East,Delaware,2018-09,Office Supplies,55.46,23.82,7.94,0.0,0.4098657108247655,2
East,Delaware,2018-11,Furniture,1150.2900000000002,250.88,125.44,0.0,0.17500204544817544,2
East,Delaware,2018-11,Office Supplies,3237.62,936.49,187.298,0.0,0.4299521185947892,2
East,Delaware,2018-12,Office Supplies,17.28,7.95,7.95,0.0,0.4600694444444444,1
East,Delaware,2019-01,Office Supplies,580.58,155.47,38.8675,0.0,0.3176070324227462,2
East,Delaware,2019-02,Furniture,1552.74,348.78999999999996,174.39499999999998,0.0,0.25000476844300845,1
East,Delaware,2019-02,Office Supplies,5.68,1.76,1.76,0.0,0.3098591549295775,1
East,Delaware,2019-03,Office Supplies,99.72,48.17,24.085,0.0,0.4850405181282681,1
East,Delaware,2019-03,Technology,707.82,223.23999999999998,111.61999999999999,0.0,0.3649822069753459,1
East,Delaware,2019-06,Office Supplies,29.9,5.08,5.08,0.0,0.16989966555183947,1
East,Delaware,2019-07,Furniture,199.84,-37.11,-37.11,0.3,-0.18569855884707764,1
East,Delaware,2019-07,Office Supplies,221.06,103.9,103.9,0.0,0.4700081425857234,1
East,Delaware,2019-07,Technology,716.0,193.32,193.32,0.0,0.27,1
East,Delaware,2019-10,Furniture,291.1,75.69,75.69,0.0,0.2600137409824802,1
East,Delaware,2019-10,Office Supplies,77.55,21.71,21.71,0.0,0.2799484203739523,1
East,Delaware,2019-10,Technology,158.99,41.34,41.34,0.0,0.2600163532297629,1
East,Delaware,2019-11,Furniture,376.11,83.64,41.82,0.0,0.26999939946713347,2
East,Delaware,2019-11,Office Supplies,208.38,86.00999999999999,10.751249999999999,0.0,0.4099148314798074,4
East,Delaware,2019-11,Technology,964.8700000000001,257.85,51.57000000000001,0.0,0.2739952508657345,3
East,Delaware,2020-03,Office Supplies,646.84,315.28,105.09333333333332,0.0,0.48661609991443466,2
East,Delaware,2020-03,Technology,609.93,191.98000000000002,95.99000000000001,0.0,0.37500210751488594,2
East,Delaware,2020-05,Furniture,211.96,42.39,42.39,0.0,0.19999056425740705,1
East,Delaware,2020-06,Furniture,47.04,18.35,18.35,0.0,0.390093537414966,1
East,Delaware,2020-06,Office Supplies,768.35,236.98,33.854285714285716,0.0,0.37576480527836004,3
East,Delaware,2020-06,Technology,134.84,30.78,10.26,0.0,0.2265976660607989,2
East,Delaware,2020-10,Office Supplies,7.92,3.56,3.56,0.0,0.4494949494949495,1
East,Delaware,2020-11,Furniture,19.92,6.57,6.57,0.0,0.32981927710843373,1
East,Delaware,2020-11,Office Supplies,144.85,70.49000000000001,35.245000000000005,0.0,0.47510676173432187,2
East,Delaware,2020-12,Furniture,13.4,6.43,6.43,0.0,0.4798507462686567,1
East,Delaware,2020-12,Office Supplies,114.67,53.89,26.945,0.0,0.4699201583432828,1
East,Delaware,2021-03,Furniture,441.96,101.65,101.65,0.0,0.22999818988143725,1
East,Delaware,2021-03,Office Supplies,185.52,76.06,25.353333333333335,0.0,0.4066886067074369,1
East,Delaware,2021-05,Office Supplies,299.52,149.76,149.76,0.0,0.5,1
East,Delaware,2021-07,Furniture,434.34,-33.71,-11.236666666666666,0.09999999999999999,0.04764360457716612,2
East,Delaware,2021-07,Office Supplies,1102.91,469.08000000000004,78.18,0.0,0.4132600022635753,3
East,Delaware,2021-07,Technology,141.9,58.18,58.18,0.0,0.4100070472163495,1
East,Delaware,2021-09,Technology,391.98,113.67,113.67,0.0,0.2899892851676106,1
East,Delaware,2021-11,Office Supplies,256.88,78.53,39.265,0.0,0.3099906727727681,2
East,Delaware,2021-11,Technology,10499.97,5039.99,5039.99,0.0,0.48000041904881635,1
East,District of Columbia,2019-04,Furniture,1267.53,316.88,316.88,0.0,0.24999802766009482,1
East,District of Columbia,2019-04,Office Supplies,22.74,8.87,8.87,0.0,0.39006156552330695,1
East,District of Columbia,2019-04,Technology,1379.92,648.56,648.56,0.0,0.46999826076874013,1
East,District of Columbia,2020-05,Furniture,41.37,17.38,17.38,0.0,0.42011119168479577,1
East,District of Columbia,2020-05,Office Supplies,41.78,19.6,6.533333333333334,0.0,0.46644145325156927,1
East,District of Columbia,2020-12,Office Supplies,33.92,13.23,13.23,0.0,0.39003537735849053,1
East,District of Columbia,2021-01,Furniture,37.68,15.83,15.83,0.0,0.4201167728237792,1
East,District of Columbia,2021-01,Office Supplies,40.08,19.24,19.24,0.0,0.4800399201596806,1
East,Maine,2018-08,Office Supplies,361.7,152.21,76.105,0.0,0.3750131631163408,1
East,Maine,2018-08,Technology,255.42,104.72,104.72,0.0,0.4099913867355728,1
East,Maine,2019-06,Office Supplies,38.1,17.31,8.655,0.0,0.45990034015151027,1
East,Maine,2019-06,Technology,67.98,14.96,14.96,0.0,0.22006472491909385,1
East,Maine,2020-09,Furniture,109.48,33.94,33.94,0.0,0.31001096090610153,1
East,Maine,2020-09,Technology,437.85,131.36,131.36,0.0,0.3000114194358799,1
East,Maryland,2018-04,Office Supplies,534.7900000000001,145.38,29.076,0.0,0.3860361400152027,2
East,Maryland,2018-05,Office Supplies,116.28,56.98,56.98,0.0,0.4900240798073615,1
East,Maryland,2018-09,Furniture,527.16,87.19999999999999,43.599999999999994,0.0,0.20499996990034233,1
East,Maryland,2018-09,Technology,59.98,26.39,26.39,0.0,0.4399799933311104,1
East,Maryland,2018-12,Furniture,300.56,88.44,44.22,0.0,0.3300000834987928,1
East,Maryland,2018-12,Office Supplies,162.48,80.61,40.305,0.0,0.47988505747126436,1
East,Maryland,2019-02,Office Supplies,2541.98,1270.99,1270.99,0.0,0.5,1
East,Maryland,2019-03,Office Supplies,89.82,25.15,25.15,0.0,0.28000445335114676,1
East,Maryland,2019-07,Furniture,332.94,63.8,31.9,0.0,0.19999818144231923,2
East,Maryland,2019-07,Office Supplies,635.66,274.32,30.48,0.0,0.4288747916134812,2
East,Maryland,2019-07,Technology,464.97,209.24,209.24,0.0,0.45000752736735705,1
East,Maryland,2019-08,Office Supplies,77.58,20.17,20.17,0.0,0.259989688063934,1
East,Maryland,2019-09,Office Supplies,743.9000000000001,39.86,13.286666666666667,0.0,0.22665169841073607,1
East,Maryland,2019-09,Technology,1759.92,457.58,228.79,0.0,0.260001885726602,1
East,Maryland,2019-10,Office Supplies,26.82,12.95,6.475,0.0,0.48522658837699484,1
East,Maryland,2019-12,Furniture,542.94,141.16,141.16,0.0,0.25999189597377237,1
East,Maryland,2019-12,Office Supplies,491.59,162.16,27.026666666666667,0.0,0.38829461279901545,3
East,Maryland,2019-12,Technology,134.99,36.45,36.45,0.0,0.2700200014815912,1
East,Maryland,2020-01,Furniture,173.94,38.27,38.27,0.0,0.220018397148442,1
East,Maryland,2020-01,Technology,231.98,67.27,67.27,0.0,0.2899818949909475,1
East,Maryland,2020-02,Furniture,560.9899999999999,-42.53,-21.265,0.15,0.177313052150963,1
East,Maryland,2020-02,Office Supplies,12.75,4.22,2.11,0.0,0.3550661244305733,1
East,Maryland,2020-02,Technology,90.48,23.52,23.52,0.0,0.259946949602122,1
East,Maryland,2020-03,Furniture,971.5,252.59,252.59,0.0,0.26,1
East,Maryland,2020-03,Office Supplies,1101.8500000000001,387.59999999999997,193.79999999999998,0.0,0.3900105660125367,1
East,Maryland,2020-04,Office Supplies,25.06,11.78,11.78,0.0,0.47007182761372707,1
East,Maryland,2020-07,Furniture,27.42,9.32,9.32,0.0,0.3398978847556528,1
East,Maryland,2020-07,Office Supplies,94.92,38.019999999999996,12.673333333333332,0.0,0.41318576184110506,1
East,Maryland,2020-09,Furniture,359.7,35.32,17.66,0.0,0.18997978203821003,1
East,Maryland,2020-09,Office Supplies,71.24,33.36,16.68,0.0,0.4650532936802336,1
East,Maryland,2020-10,Furniture,239.37,-23.94,-23.94,0.3,-0.10001253289885952,1
East,Maryland,2020-10,Technology,98.16,9.82,9.82,0.0,0.10004074979625102,1
East,Maryland,2020-11,Furniture,207.76,85.18,85.18,0.0,0.40999229880631505,1
East,Maryland,2020-11,Technology,89.97,25.19,25.19,0.0,0.27998221629432035,1
East,Maryland,2020-12,Furniture,172.5,51.75,51.75,0.0,0.3,1
East,Maryland,2020-12,Technology,179.97,44.99,44.99,0.0,0.24998610879591043,1
East,Maryland,2021-02,Office Supplies,58.85,20.62,6.873333333333334,0.0,0.3366047481671937,2
East,Maryland,2021-03,Office Supplies,174.3,81.92,81.92,0.0,0.46999426276534706,1
East,Maryland,2021-03,Technology,49.08,4.91,4.91,0.0,0.10004074979625102,1
East,Maryland,2021-04,Furniture,908.82,227.2,227.2,0.0,0.2499944983605114,1
East,Maryland,2021-05,Furniture,289.41999999999996,33.47,16.735,0.0,0.22508698781119685,2
East,Maryland,2021-05,Office Supplies,254.79,90.30000000000001,18.060000000000002,0.0,0.35605042679191584,2
East,Maryland,2021-05,Technology,89.97,18.89,18.89,0.0,0.20995887518061576,1
East,Maryland,2021-07,Technology,89.95,43.18,43.18,0.0,0.4800444691495275,1
East,Maryland,2021-08,Furniture,1896.98,413.58,137.85999999999999,0.0,0.29659840659851,2
East,Maryland,2021-08,Office Supplies,514.8199999999999,197.78,65.92666666666666,0.0,0.3500691527107152,2
East,Maryland,2021-09,Office Supplies,390.49,172.62,43.155,0.0,0.440005102867673,2
East,Maryland,2021-10,Furniture,19.98,8.59,8.59,0.0,0.4299299299299299,1
East,Maryland,2021-10,Office Supplies,37.66,18.45,18.45,0.0,0.48990971853425386,1
East,Maryland,2021-11,Furniture,1617.27,436.41,109.1025,0.0,0.29745424915745916,3
East,Maryland,2021-11,Office Supplies,2232.6000000000004,657.24,131.448,0.0,0.3921707340159828,3
East,Maryland,2021-11,Technology,826.62,355.45,355.45,0.0,0.4300041131354189,1
East,Massachusetts,2018-04,Office Supplies,73.19999999999999,5.74,2.87,0.0,0.26520425512360996,1
East,Massachusetts,2018-05,Furniture,1766.63,75.39000000000001,25.130000000000006,0.19999999999999998,-0.03523739821794403,2
East,Massachusetts,2018-05,Office Supplies,736.46,307.51,61.501999999999995,0.0,0.40811481415417605,2
East,Massachusetts,2018-09,Furniture,785.88,212.19,212.19,0.0,0.270003053901359,1
East,Massachusetts,2018-09,Office Supplies,1564.75,343.87,85.9675,0.0,0.3550156349958974,2
East,Massachusetts,2018-10,Furniture,1628.82,260.61,260.61,0.0,0.15999926327034297,1
East,Massachusetts,2018-10,Office Supplies,79.45,22.25,22.25,0.0,0.28005034612964125,1
East,Massachusetts,2018-10,Technology,177.0,30.09,30.09,0.0,0.17,1
East,Massachusetts,2018-12,Furniture,118.86000000000001,42.21,14.07,0.0,0.3466571983676066,2
East,Massachusetts,2018-12,Office Supplies,2583.19,654.92,218.30666666666664,0.0,0.29333949509090396,1
East,Massachusetts,2018-12,Technology,385.87,106.19999999999999,53.099999999999994,0.0,0.26498587715426686,2
East,Massachusetts,2019-01,Office Supplies,6.68,2.0,2.0,0.0,0.29940119760479045,1
East,Massachusetts,2019-02,Office Supplies,25.869999999999997,11.73,5.865,0.0,0.4645945115135256,1
East,Massachusetts,2019-04,Furniture,65.18,27.43,9.143333333333333,0.0,0.41663129202225174,1
East,Massachusetts,2019-04,Office Supplies,6.48,3.11,3.11,0.0,0.47993827160493824,1
East,Massachusetts,2019-04,Technology,209.5,58.66,58.66,0.0,0.27999999999999997,1
East,Massachusetts,2019-07,Furniture,301.96,60.39,60.39,0.0,0.19999337660617303,1
East,Massachusetts,2019-07,Office Supplies,129.52,62.04,31.02,0.0,0.4702382806647471,1
East,Massachusetts,2019-08,Office Supplies,653.64,278.92,69.73,0.0,0.37751728515012667,2
East,Massachusetts,2019-09,Furniture,1175.3000000000002,281.45,56.29,0.0,0.2259804154629923,4
East,Massachusetts,2019-09,Office Supplies,1581.82,525.85,105.17,0.0,0.3800231664086623,3
